ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity
00000,"['0', '7', '0', '7']",19.07493411127653,0.42396535424608817,0.5527178090442474,9.489945104570538,12.627933302131336,8.23013283317935,11.004943972082964,46.795918367346935,5.225489795918367,11.510204081632653,2.7530804062720104,205.39455782312922,63.768707482993186,39.35034013605442,82.72619047619047,1.7959358763075055,0.611335165201002,6.795918367346939,2.6440816326530614,3.1438095238095234,0.6543659245118377,0.007950308599063493,1.5078700000059542,0.9404830666121549,2.9792133252384003,16.58021445897905,0.8441929499072356
00001,"['0', '7', '1', '8']",18.70182005056263,0.4610371112875869,0.5235700672057694,9.473024816070794,12.513484424069746,7.46324038737444,10.911258007727362,48.285714285714285,5.694877551020408,11.63265306122449,2.6031781166369776,207.62585034013605,65.78231292517005,40.67517006802721,83.29591836734693,1.7650549754648477,1.1694662839787533,7.163265306122449,2.732244897959184,3.563469387755102,0.7003255985465203,0.15547144097758855,1.5698091810290136,0.970833149962364,2.9788408897388368,18.832564230141735,0.795643784786642
00002,"['0', '7', '2', '9']",18.180222513729497,0.5514895050383724,0.3927452720128347,9.821989612023275,12.753269820336293,8.330182078794799,11.45013872024484,52.40816326530612,6.83773469387755,10.795918367346939,2.313664595578409,221.7823129251701,72.93877551020407,45.33673469387756,78.22789115646258,1.630208776689143,1.7343090306470044,8.46938775510204,3.052244897959184,5.48,0.8280664689185671,0.4030851169920834,1.8064582533451847,1.0187457626912122,2.9748461636299512,22.487201259916635,0.7496400742115028
00003,"['0', '7', '3', '10']",17.554361467426272,0.7164699311016858,0.24789189401481157,9.63528747722574,13.643002651629217,10.319941757522628,12.04634030155016,57.53061224489796,8.347938775510203,10.040816326530612,1.9859766454684786,244.65306122448976,82.12925170068027,53.07142857142856,75.04421768707482,1.3578015030971498,2.081206249338026,10.0,3.473469387755102,8.399795918367348,0.8861840932441932,0.41660803778770866,1.810019141766298,1.0187048711609548,2.9506823173993797,21.01328431552541,0.6114582560296846
00004,"['0', '7', '4', '11']",16.773292349085555,0.8249474273381056,0.17140077773165832,9.50730383843599,14.413869039888967,12.115601806116283,12.703868516666699,62.06122448979592,10.021408163265306,9.244897959183673,1.6544188701578977,262.03401360544217,92.20408163265304,61.29081632653061,71.52551020408163,1.0860335545081619,2.4186336355761067,11.591836734693878,3.9355102040816328,11.197074829931973,0.9505130752536001,0.44396250999756165,1.9594248254835755,1.0187871639105264,2.935569380608192,19.45439617075714,0.4794508348794063
00005,"['0', '7', '5', '12']",15.791496909431872,0.8585942789539084,0.12135970047847659,9.787015086109758,14.443269543006474,13.626087078826536,13.287117002794528,64.46938775510205,11.57242857142857,8.551020408163266,1.361219479803355,266.3741496598639,100.94557823129252,67.32482993197279,66.53061224489795,0.8842337856501952,2.9175520832776027,12.857142857142858,4.321632653061225,13.15238095238095,1.0470159710715992,0.5565764848054188,2.2713457426012638,1.193003737808027,2.933005327672294,17.032574853355204,0.4568089053803339
00006,"['0', '7', '6', '13']",14.571966112279298,0.8311336701738673,0.14170104612787152,10.146740944112512,13.907591690149053,12.38728106576983,13.330079481397965,65.10204081632654,12.980591836734693,7.795918367346939,0.9940828905351182,266.7551020408163,105.98639455782312,72.26190476190474,61.41496598639455,0.7208488060682245,3.5263028456366663,13.571428571428571,4.543673469387755,14.291360544217687,1.0535896594467098,0.5107763049984506,2.2975279512472553,1.153997121997605,2.9196308249382263,14.873927611485087,0.4738961038961039
00007,"['0', '7', '7', '14']",13.416299200260204,0.7438438480651102,0.19844062378678745,10.71927281459591,13.703772093214548,12.053042512603264,14.176791324611948,64.28571428571429,14.20508163265306,7.0,0.7132538829647326,268.2721088435374,105.6190476190476,76.35884353741496,56.36394557823129,0.6296025485435052,4.010187107379764,13.612244897959183,4.547755102040816,14.518503401360542,0.9775036027113642,0.3391418036606462,2.082013313306021,0.8357156949878543,2.9034793696316044,14.436127542362183,0.44850834879406304
00008,"['0', '7', '8', '15']",12.418082070512492,0.7073144267189058,0.23142015019358383,10.923498399821996,13.948535444397915,11.513916288689355,14.19810960936581,62.95918367346939,15.307122448979591,6.183673469387755,0.4979094984120899,270.04761904761904,102.62585034013604,80.87925170068027,51.32993197278911,0.5236764469582699,4.113342021336334,13.122448979591837,4.43265306122449,14.128571428571428,0.8285743294000607,0.035309115560421864,1.7991642976790219,0.5365626322739482,2.892811731196365,13.815758557380317,0.4416437847866419
00009,"['0', '7', '9', '16']",11.703062446546097,0.7136763732988354,0.24697990721481608,10.984077449966627,14.794335220409364,9.803746049885468,13.71226684747438,60.30612244897959,15.93977551020408,6.346938775510204,0.49093820666959426,261.1768707482993,96.45578231292517,83.7891156462585,51.95068027210884,0.5891259917069683,4.157473361730171,11.755102040816327,4.166530612244898,12.153809523809523,0.6241166403852357,-0.24079099147959546,1.5723518350708425,0.44682148316223863,2.9061224529046044,13.31952365777271,0.4747124304267161
