ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity,l_n_voids,l_RVB
00010,"['0', '5', '10', '15']",18.70872605951107,0.5634988633104278,0.41200896223816186,9.44382673408701,15.619358748580908,5.06073188158814,5.38652608238451,48.76,5.801,12.32,2.659894621915992,328.18666666666667,71.01333333333334,34.45666666666666,111.39333333333332,-0.6540320502096475,2.1855545109406087,9.16,2.9328000000000003,6.7904,0.8403701873325099,0.1953782709747908,0.5996151059797394,0.0006999614267239928,2.81154567248848,19.546224427647903,0.8760205128205129,10,0.6402066844627609
00011,"['0', '5', '11', '16']",17.64183511373048,0.7079595026268399,0.22448077789842769,9.079549136401468,14.262074560731671,4.20765022662609,7.34255397698677,46.96,6.401,12.48,2.5078200832329864,324.3466666666667,67.85333333333332,39.453333333333326,112.61333333333332,-0.630103727025079,1.9427920548061235,8.44,2.8080000000000003,6.011333333333333,0.7838548001582711,0.04920695238958709,0.8025169890633046,0.23715509002685273,2.847277295267551,16.89588280458889,0.8018051282051282,8,0.6244456951835176
00012,"['0', '5', '12', '17']",15.970778060882644,0.6820650877991428,0.23514827736106664,9.237971209400852,12.181272959033032,3.306431639969551,9.098785452479852,45.2,7.441,12.56,2.1270361212387847,323.71999999999997,60.99999999999999,46.88,112.65666666666667,-0.6515015482888213,1.9891933094141911,7.24,2.5552,4.512,0.604996424514008,-0.1517418708362608,0.7937620012993689,0.23716507986687263,2.878098026104528,16.38514791463104,0.6520957264957266,7,0.6102507103985572
00013,"['0', '5', '13', '18']",14.349514689994065,0.6830640384235486,0.22993614403085408,9.128517957557438,10.282949142004123,2.4157283310563815,11.29003974374178,43.8,8.681000000000001,12.56,1.8325486048201944,321.32000000000005,53.69333333333333,55.29666666666666,112.62,-0.6866507676531128,2.0404072137052007,5.88,2.2832,2.8598666666666674,0.399182743088005,-0.4215450532518725,0.7902395060595865,0.23717705144717555,2.9027408692949375,14.535343319139088,0.2875008547008547,7,0.6415439864913074
00014,"['0', '5', '14', '19']",13.101603924004669,0.7007051024648187,0.22878183930589202,8.49623728914638,8.139176756445005,1.541421536164768,10.61749488741574,43.08,9.841000000000001,12.64,1.655097340212309,324.3333333333333,47.49333333333334,62.10333333333333,113.67999999999998,-0.731941128334542,2.115273274781372,4.72,2.0368,1.8673333333333335,0.22740990630446592,-0.6348214923329808,0.723455534654233,0.23712234633033646,2.914864119422362,12.921427319629618,0.22252991452991452,5,0.6110616070056845
00015,"['0', '5', '15', '20']",12.284941928978073,0.5742350930617504,0.34857488758343175,7.872526537142145,5.498014231769909,1.541421536164768,10.315097999348867,43.16,10.761,12.64,1.4910268198894867,320.0933333333333,43.97333333333333,66.96,114.86333333333334,-0.7887531254213869,2.3378598045722394,4.2,1.9088,1.594,0.12853236508892224,-0.7783047538595292,0.6471114790527693,0.23707902395250005,2.916933331492311,12.03772616538995,0.18013675213675212,5,0.566559119377491
00016,"['0', '5', '16', '21']",11.923760075933632,0.323872057220192,0.6016802419376791,7.773170399897278,4.1123607749254685,0.0,10.134871468087471,43.68,11.321,12.64,1.4227025506374351,315.64,42.98666666666666,70.39666666666666,114.23333333333333,-0.8306525056735587,2.4060529245313886,4.04,1.8847999999999998,1.5436,0.002087312911043413,-0.8038992086401742,0.47795134205306944,0.0006738591623924912,2.915474027945988,12.03772616538995,0.06152478632478633,3,0.6499222049344299
00017,"['0', '5', '17', '22']",11.987654316950278,0.5232699104839212,0.4473150233955075,7.442500414663609,4.141545317703849,0.0,10.36400862524661,44.44,11.440999999999999,12.64,1.4147646310316375,312.38666666666666,44.22666666666667,71.11333333333333,113.86333333333334,-0.8416124638727558,2.4147027010223385,4.04,1.9312000000000002,1.5038666666666665,-0.08168528064357926,-0.7976245586547164,0.5193277282330516,0.0007071760681412069,2.935376453963658,12.564087882132274,0.1074871794871795,7,0.5977735368956743
00018,"['0', '5', '18', '23']",12.496232904413775,0.6064973800241277,0.3325925131313911,7.616810948154194,4.170246438615719,0.8798589428192111,9.38000913003807,45.04,11.001,12.72,1.5034254019738276,306.9333333333333,45.36,68.24999999999999,114.73666666666668,-0.8524894232510009,2.3398410108178664,4.04,1.9664000000000001,1.444,-0.12179365538885152,-0.692042579598883,0.5628010440219159,0.0007515956956683783,2.963508540188696,13.464224185623042,0.12053333333333334,8,0.5799296573632857
00019,"['0', '5', '19', '24']",13.293100969644149,0.6447430458984929,0.2955077206555705,7.432759656604572,5.723210413840715,1.7597178856384221,9.984528035007258,45.56,10.241,12.8,1.6603034202781188,296.8933333333333,46.32,64.26666666666667,114.44,-0.858211733733079,2.167082329996499,4.16,2.0016000000000003,1.5032000000000003,-0.12446308355594543,-0.6813450924415931,0.5565413130643049,0.0007397046596711698,2.9657399118416015,13.723399704127424,0.19604102564102563,9,0.5713089881762059
00020,"['0', '5', '20', '25']",14.27129794275603,0.6539263742387438,0.2868175954832265,7.296290658036125,5.734405105183007,2.639576828457633,10.491192957268545,45.72,9.281,12.88,1.9231210440101427,303.00000000000006,45.92,59.24999999999999,114.35333333333332,-0.8413044461334706,1.8951792967808867,4.04,1.9760000000000002,1.5290666666666666,-0.13902413673502315,-0.7508689380892326,0.4918227352418485,0.0006517095396977502,2.9512564142496713,15.061632723085216,0.35406495726495724,9,0.5464640222471129
