ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity
05132,"['135', '140', '2', '7']",15.939068728551097,0.4953389293770464,0.45443540500728014,10.713646541525973,15.55235341857585,15.780003485854992,0.0,66.72,10.720999999999998,13.64,1.4090215687159833,264.94666666666666,109.33333333333334,80.62666666666667,150.07666666666665,0.7716700108850066,1.6379734992874262,11.48,4.5312,12.886,0.7372066256352185,-0.5604420790162892,2.304683166883681,0.8618718081015326,2.9167464803352656,15.688353464978807,0.5872363636363637
05133,"['135', '140', '3', '8']",16.018275994195402,0.5530053317898168,0.36893219209442407,10.244314287703665,16.09050725424019,18.05520968222291,1.8989052707077843,72.28,11.561,11.88,1.0428732543083594,282.3066666666667,126.82666666666665,88.81666666666666,131.11333333333334,0.599922827646649,1.4127377336350104,12.64,5.1952,14.347866666666667,0.5955971028865576,-0.5786017750350517,2.7248535803820446,0.9993770461322705,2.9529546366711843,16.55093942117829,0.6804145454545454
05134,"['135', '140', '4', '9']",16.243356973650418,0.614031718375133,0.3257236066045289,10.026194438316823,16.417887048024767,20.301954030847384,1.8989052707077843,74.8,11.720999999999998,11.84,1.014834793868987,305.6533333333333,134.97333333333333,91.14333333333332,119.42999999999998,0.5055522901894691,1.2702625546533814,12.84,5.4704,14.3212,0.44880011282078947,-0.6326775699258067,2.917771629743898,1.0619804142492106,2.9777540968798086,16.89588280458889,0.7291490909090909
05135,"['135', '140', '5', '10']",16.566453229082533,0.6828032587509876,0.2680964885254046,10.100387780038794,16.662527704538704,19.612596574502113,1.8989052707077843,75.08,11.401,11.6,1.0221033860326676,310.78666666666663,137.28,90.17666666666666,110.54333333333332,0.46634502231563446,1.099531610571062,12.44,5.500799999999999,12.910133333333336,0.3476969493717179,-0.6640994440972464,3.095833875563924,1.1400135254976373,3.004139967991901,16.782419054511394,0.7317672727272727
05136,"['135', '140', '6', '11']",16.951367344437216,0.6056525557832285,0.3606750265028107,9.825757721158858,16.71519956807396,18.503490306619383,1.8989052707077843,74.12,10.800999999999998,10.88,1.0103211647009767,304.4,134.95999999999998,87.19333333333334,102.5233333333333,0.47447383336877,0.9633432881996663,12.2,5.3712,11.442666666666666,0.3519576060058207,-0.5004045354621252,3.071713954065882,1.1756254667202102,3.012511680379636,17.378209213311347,0.8492872727272727
05137,"['135', '140', '7', '12']",17.355596115990412,0.6061581657462229,0.3308811803676196,9.310726859480031,16.578668408533655,17.30449406539358,1.8989052707077843,72.88,10.121,10.0,0.9905999097178789,307.62666666666667,130.6,83.32333333333332,95.16333333333333,0.40723819117533483,0.7867622655782318,12.28,5.1392,10.890666666666666,0.43531581631468724,-0.30639071031494963,2.8191330977792677,1.154083072243764,2.9975684071938526,18.0548538061316,0.9051854545454546
05138,"['135', '140', '8', '13']",17.712994471075547,0.49788017688079766,0.42218721111638496,9.224864122756413,16.17304139800583,16.44001141682917,0.0,72.32,9.561,9.2,0.9626183078761231,304.37333333333333,127.45333333333332,79.60999999999999,90.68999999999998,0.4146717524026505,0.7076362969190012,12.68,5.027200000000001,11.166933333333334,0.6116740058603763,-0.09218724127938584,2.842726534303866,1.1603209879050136,2.989891200476703,18.832564230141735,0.8725527272727274
05139,"['135', '140', '9', '14']",17.875120670959188,0.10253454080976665,0.7561247180189132,9.82013109627922,15.619386805632407,16.17785072345462,0.0,72.72,9.361,8.88,0.9494825154692478,291.9066666666667,127.86666666666666,78.05,91.37666666666667,0.47726177661820657,0.718861068645348,13.12,5.0607999999999995,11.678533333333332,0.6944555745758788,0.023502421179473824,2.9213703344330235,1.1440155265716283,2.9880335357712138,17.93346728516173,0.7224872727272728
05140,"['135', '140', '10', '15']",17.976795893476222,0.268922716671005,0.7145951012236454,9.543369295179978,15.578126701878194,15.955741939414189,0.0,73.96,9.361,8.84,0.9454838531017582,295.3733333333333,128.61333333333332,78.58666666666664,93.85999999999999,0.3951046189887967,0.7113890453712,13.36,5.16,12.346666666666668,0.6362063776251972,-0.01918489526035082,2.7333702915857288,0.8547684321883453,2.978781834012021,18.292645408789607,0.692829090909091
05141,"['135', '140', '11', '16']",17.998918229639383,0.1007510988448232,0.8127081591936547,9.40743766590498,15.85216824367609,16.373475299869455,0.0,75.48,9.521,9.12,0.958817704668277,300.96,130.45333333333332,79.85,96.74999999999999,0.253299673079976,0.6919999702776606,13.16,5.283200000000001,12.575866666666668,0.49550885927149557,-0.2890888620009083,2.6392463321492534,0.5497129073760472,2.979077066400261,17.723128942039278,0.6866181818181818
05142,"['135', '140', '12', '17']",18.116007607527543,0.18766492728148598,0.7390381441928261,9.715560807506442,16.20789735857434,16.57500088548524,0.0,76.88,9.561,9.28,0.9717058725507478,303.70666666666665,131.41333333333333,79.10333333333332,100.62999999999998,0.3245365895130918,0.763706711484047,12.92,5.4064,12.966533333333333,0.3692050984065019,-0.5542860084784262,2.5726749638836224,0.2719388471731834,2.9821453927899695,17.94568268199997,0.6913236363636364
05143,"['135', '140', '13', '18']",18.22254438324244,0.4408169060593235,0.5039270261223866,9.84917887281223,16.44294753042799,15.88403848596432,0.0,77.52,9.521,9.44,0.9935920157762917,302.4533333333333,131.62666666666667,77.40666666666667,102.92,0.4043734231676818,0.8547483188739134,12.76,5.4479999999999995,14.068266666666668,0.27883631208449655,-0.8272216218792496,2.409471890042364,0.12837553360805662,2.9653423002391075,18.749517354154055,0.68008
05144,"['135', '140', '14', '19']",18.4057843333072,0.31561098556726913,0.5989160478068777,9.031129206087423,16.58570131024156,14.868034884825418,0.0,77.2,9.281,9.36,1.0092241525902943,318.14666666666665,131.81333333333333,74.18333333333332,101.98666666666666,0.3088910321069782,0.9040117147188113,12.84,5.4896,15.287466666666665,0.26549751364150426,-0.9992988868426818,2.19416171322813,0.0016157551059150334,2.9464423321720132,18.860070700373118,0.9011127272727272
05145,"['135', '140', '15', '20']",18.509790523134726,0.1697966556122598,0.7710355052122094,8.540460924331233,16.361565678621808,15.143021892165098,0.0,76.16,9.041,9.24,1.0226643012029861,327.64,132.82666666666665,71.23666666666666,99.71,0.22972725162527752,0.9693812143983626,13.28,5.4928,16.726399999999998,0.3520557060514807,-1.0571803586565816,2.1667696968692742,0.0016822833915550825,2.926639879935642,18.52409000073205,0.9114181818181818
05146,"['135', '140', '16', '21']",18.42233390695052,0.34568821843169895,0.5541015986232538,8.143154406646344,15.843424759671116,14.432820002352065,0.0,75.08,9.001,9.2,1.0226638568523543,335.16,135.37333333333333,69.73666666666666,100.50999999999998,0.21878502016706286,1.1450516875485162,13.92,5.5472,18.855599999999995,0.4429390552407757,-1.076812471026967,2.13253398784638,0.12164169140822345,2.9037478724745402,18.292645408789607,0.7856290909090908
05147,"['135', '140', '17', '22']",18.152030963643195,0.4414311114026348,0.47842047634862767,8.41044581201431,15.337891738081794,15.72731438877857,0.0,74.28,9.201,9.4,1.0226659978218349,332.38666666666666,139.85333333333335,71.16666666666667,102.84666666666664,0.18436605866225542,1.2559372354785707,14.48,5.702399999999999,20.168799999999997,0.5122506619468928,-1.0517765638602388,2.352375205655435,0.2548902208186436,2.903861748569286,18.0548538061316,0.79816
05148,"['135', '140', '18', '23']",17.70186675121283,0.4741062336336313,0.4127460406487456,8.874050922177148,15.242971175865941,16.895626856805933,2.8302465827752012,74.16,9.721,9.88,1.0195942133252067,327.16,141.97333333333333,74.82,108.74666666666666,0.1750371181221923,1.3849083600312573,14.68,5.7711999999999986,20.1496,0.5754184960983723,-0.9948602958709215,2.5887516884678905,0.38026871085158936,2.915141041216427,18.0548538061316,0.8587199999999999
05149,"['135', '140', '19', '24']",17.055926548054575,0.5850861950537272,0.31809828143557867,9.390592838851166,15.602639084131456,18.167345658641025,6.4651538719189645,74.84,10.640999999999998,10.72,1.0140253953759057,317.4,140.6933333333333,82.79333333333334,118.40999999999998,0.2019676896596435,1.4245777821587255,14.56,5.707199999999999,19.363466666666664,0.6467062575303268,-0.8564771547475631,2.823620051600163,0.6286396859960565,2.927670359201564,17.378209213311347,0.70552
05150,"['135', '140', '20', '25']",16.28944179911726,0.659705089132503,0.2644624996764989,9.355576285960003,16.18576654712939,16.441744155908868,11.097718420614278,76.32,11.921,11.8,0.9978813007627316,314.5466666666666,137.06666666666666,93.19666666666666,131.60333333333332,0.19853592041621362,1.4205593860345598,14.0,5.614400000000001,18.096666666666664,0.6260839614210115,-0.8226251584086538,2.864406398170348,0.7602524372802388,2.9389514107744104,16.782419054511394,0.7201963636363636
05151,"['135', '140', '21', '26']",15.59262240942371,0.6647090946172967,0.26133347493005427,9.30772577595636,17.09224160934589,16.432889621758196,15.616656927363088,77.92,13.200999999999999,12.92,0.9856342774691946,319.11999999999995,131.06666666666666,104.86333333333332,144.84666666666666,0.13375139044801845,1.2294990260878205,12.92,5.417600000000001,15.596400000000001,0.5381934105451432,-0.8660012745439508,2.8275563431269335,0.6402929880085841,2.9571932781354597,15.557815036725067,0.7588654545454545
05152,"['135', '140', '22', '27']",14.943085523364312,0.6845019372451441,0.2592785488662805,8.351246098170714,18.015337052011944,14.668865717964842,20.198685399599835,79.24,14.401,14.04,0.9791976834630505,324.17333333333335,123.53333333333332,115.18666666666667,157.83333333333331,0.0068603211614867736,1.0960224933696572,11.72,5.1344,13.100133333333334,0.4193346131645201,-0.9121273816160597,2.5391433074417753,0.5069945089069955,2.9643120312771645,15.242115709650045,0.7675345454545455
05153,"['135', '140', '23', '28']",14.505490930958176,0.7135863599669844,0.2412519768594197,7.376422055422118,18.510904205112848,14.757761728728173,22.04634830614841,80.0,15.241,14.8,0.9741230363766925,341.64,119.97333333333334,122.24666666666668,165.87666666666664,-0.14605625711133624,0.98522639186947,10.88,5.0016,11.472533333333336,0.2790047156035208,-0.9578536570752577,2.2797925652004043,0.38159937852665854,2.9710077002007864,14.74970487761736,0.7123563636363637
05154,"['135', '140', '24', '29']",14.28928868066659,0.7579808847700297,0.19312788837360723,6.937075536470867,18.55593062406211,14.540920535789795,21.949719553993067,79.72,15.561,15.16,0.9763679227926215,347.67999999999995,118.4933333333333,124.54666666666667,168.49666666666664,-0.3028912249739649,0.9710183227881486,10.52,4.9536,10.519066666666665,0.16342938681192107,-0.9738316352017236,2.0603697894923236,0.2549425538210014,2.977707922019881,14.74970487761736,0.7581381818181818
05155,"['135', '140', '25', '30']",14.197177002908361,0.7717993348129527,0.1739687558369265,7.598684149079404,18.837537790977162,15.397627070183603,21.067793332855107,78.32,15.440999999999999,15.16,0.9830775379558753,345.7333333333333,117.41333333333334,123.61333333333332,166.53666666666663,-0.4119209245878795,1.002359708218269,10.4,4.864,9.6472,0.14348062406625928,-0.8863740816550252,2.0381877739936862,0.24558958522987126,2.9884848520420313,14.535343319139088,0.7408363636363636
