ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity,l_n_voids,l_RVB
00419,"['10', '13', '29', '32']",14.000923999986771,0.3150896334736194,0.5474130907224166,10.421649806999891,7.6672049487898954,14.463756978052878,7.810221909142344,72.77777777777777,14.556555555555557,6.888888888888889,0.47283567079543587,308.81481481481484,242.77777777777771,117.75,72.79629629629629,0.7150747324685545,1.4820180006657495,30.11111111111111,9.28,64.58888888888889,1.1613244839678651,0.5009386558706636,4.228535474074128,0.8600629169568701,2.881813269287681,14.339368598202007,1.179979797979798,5,0.4611104453080861
00420,"['10', '13', '30', '33']",13.529605666938362,0.30857989006217745,0.5661266956475547,9.42364032572643,7.461679717400912,14.044844880776004,9.486049753743579,71.11111111111111,15.001000000000001,7.444444444444445,0.49569332038115654,341.8518518518519,231.96296296296293,127.50925925925925,79.08333333333333,0.07802483867650863,1.1884590524502088,30.11111111111111,8.56,59.10740740740741,1.3753478493544835,1.2260896871892972,3.922119028784461,0.8600166188363275,2.860713909299323,13.37608314950981,1.359878787878788,3,0.4724425825236949
00421,"['10', '13', '31', '34']",12.744450447659153,0.2557407018497191,0.5979841532787927,8.680378336960176,6.876692597166258,13.32195691530461,11.908371439085034,67.55555555555556,15.556555555555557,8.0,0.513855813972097,351.40740740740745,217.07407407407405,135.12962962962965,87.66666666666667,-0.40068692690125324,1.0205698126173728,30.555555555555557,7.702222222222222,59.38740740740741,1.6237349853754564,1.9487517735538988,2.777297684959537,0.4286881269527938,2.7950162587389666,12.304896867019224,1.1641818181818182,2,0.4712374407829663
00422,"['10', '13', '32', '35']",11.781598919501297,0.25459630163576397,0.5631429447495553,9.067641617422954,6.202980990949227,12.550209765756437,14.052967922638326,62.0,15.88988888888889,8.777777777777779,0.5522800504145435,331.037037037037,192.25925925925924,136.0185185185185,98.88888888888887,-0.6043283883309714,1.0742404186373422,30.22222222222222,6.88,61.08185185185185,1.738846918280526,2.207132787405552,1.5882217296527987,0.0009422059871153387,2.687772770031602,11.477368756514078,0.8945858585858587,3,0.49324782078496904
00423,"['10', '13', '33', '36']",10.304544293012988,0.287878833746588,0.576531413999431,8.905014758382357,5.690139576092437,11.896199273952274,14.930671963705826,54.333333333333336,16.445444444444448,9.88888888888889,0.5997729253703362,296.2962962962963,162.29629629629628,129.88888888888889,114.59259259259258,-0.2947491119914767,1.8031797031219317,28.11111111111111,6.364444444444445,55.01518518518518,1.6246076634047473,1.858152153370952,1.1736859837726894,0.0007894837948591448,2.6582643427600754,10.234844764069297,1.335959595959596,2,0.43506729169817027
00424,"['10', '13', '34', '37']",8.268637514682954,0.3073611061007125,0.5476001277636162,8.761519517831395,5.518439020533383,10.953989737070806,11.84688645469976,45.111111111111114,17.112111111111112,11.444444444444445,0.6661285174195771,250.37037037037032,145.0,115.35185185185183,138.46296296296296,0.3254883098182242,3.1521609469775727,23.88888888888889,6.106666666666666,43.80407407407407,1.3143285435974787,0.9492008737411217,1.4122608916636037,0.0011131603097518765,2.7047445723078116,7.357509234722118,1.335959595959596,2,0.43506729169817027
00425,"['10', '13', '35', '38']",5.749102980573745,0.2779901546769407,0.5301675728019275,8.58126272081757,5.196102022382823,10.684309371501177,8.778346953160721,35.333333333333336,17.66766666666667,13.0,0.7356155680738985,212.7037037037037,133.1851851851852,104.1111111111111,164.12037037037038,0.4034742529733725,3.861853909948465,19.22222222222222,5.688888888888888,29.218148148148146,1.0126157280067234,0.3124527184467528,1.51830166835218,0.001166054840735977,2.8030607999407304,4.720288000202987,0.9930909090909091,3,0.5171691281174987
00426,"['10', '13', '36', '39']",3.8960190360039055,0.02572365083697939,0.7401641864065499,7.197118900227382,5.008975840719362,6.736923437841601,4.559806120239507,27.333333333333332,17.112111111111112,13.444444444444445,0.7882289683620418,169.88888888888889,120.99999999999997,98.42592592592591,186.47222222222223,0.15967616644609972,3.542452012771538,15.222222222222221,4.831111111111111,18.366666666666664,0.9765392784372052,0.6239417657271111,1.4144245091556447,0.0011429133130640972,2.8505762002589297,2.6244032225000744,0.29404040404040405,2,0.7410511851597389
00427,"['10', '13', '37', '40']",3.362999451588851,-0.047976480620873355,0.9586554890111354,5.450095662612296,3.85983084512363,3.6045345149217574,3.0718599159137003,23.0,15.112111111111112,15.555555555555555,1.0978084686205851,158.62962962962962,88.14814814814814,97.16666666666667,202.17592592592592,-0.46879729900156303,2.341320900559878,12.666666666666666,3.4844444444444442,10.49074074074074,1.167329067412904,1.457865666140223,0.5690730162388807,0.0005423398971177902,2.754972029527626,3.9245280845977253,0.29404040404040405,2,0.7410511851597389
00428,"['10', '13', '38', '41']",3.7093835060278093,-0.10289970377854776,0.8499606992597868,4.292435612207436,3.0639680902222457,0.0,1.8724396996072572,21.88888888888889,13.223222222222224,17.333333333333332,1.3834244789426728,149.37037037037035,65.77777777777777,94.05555555555556,211.74074074074073,-0.5466512239480128,1.7273755360547491,11.222222222222221,2.626666666666667,7.471851851851852,1.3633353641554673,2.0700921596817587,0.23649695586913724,0.00038112192166594734,2.6541897976803286,4.276175187784038,0.14612121212121212,2,0.665145859256187
