att_12_prof,porosity
14.315551384009526,0.8355555555555555
13.197068981017347,0.0
12.564087882132275,0.0
12.815761901474394,0.0
12.815761901474394,0.0
14.219623334374802,0.0
15.795654825903645,0.00923076923076923
19.546224427647907,0.4538461538461538
19.77162769740397,0.8167521367521368
22.042251673203243,0.4447863247863248
19.546224427647907,1.7157264957264955
16.89588280458889,0.42102564102564105
16.38514791463104,0.4377777777777778
14.535343319139088,0.5307692307692308
12.921427319629617,0.0
12.03772616538995,0.0
12.03772616538995,0.0
12.564087882132275,0.0
13.464224185623042,0.0
13.723399704127425,0.0
15.061632723085214,0.4358974358974359
16.644273856438616,0.5798290598290599
18.321916066339167,1.603247863247863
16.38514791463104,1.1704273504273504
14.802477863843244,0.0
14.535343319139088,0.0
13.197068981017347,0.0
11.762069006563726,0.4121367521367521
12.921427319629617,0.13435897435897434
12.921427319629617,0.0
13.975058227275774,0.09743589743589744
14.95889780336594,0.17316239316239318
15.912173361614006,0.15316239316239316
17.685474995285258,0.3456410256410256
19.546224427647907,0.8388034188034188
17.494713292291145,0.8591452991452992
19.991318450413626,1.802051282051282
12.63674256743342,1.3570940170940171
13.376083149509812,0.0
12.03772616538995,0.0
11.697192956082544,0.0
11.869129602730016,0.0
12.732678881506672,0.0
14.480915090009933,0.3907692307692308
15.71709717867243,0.9271794871794872
19.392632482957424,1.3897435897435897
20.8183044756754,0.8680341880341881
20.65909941089643,2.1432478632478635
18.74951735415405,0.3835897435897436
15.736803381945993,0.1452991452991453
14.165868124281964,0.5905982905982906
13.06034250435233,0.0
11.668202759659634,0.4808547008547008
11.159950396930563,0.2170940170940171
11.342751195596373,0.0
11.521781259036885,0.0
12.97219958989881,0.2082051282051282
13.799666557048171,0.1247863247863248
14.889725743609336,0.4895726495726496
15.912173361614006,0.35162393162393163
15.736803381945993,1.1215384615384616
14.714343714292841,0.21384615384615385
13.147599148933038,0.18376068376068375
12.392156798859455,0.9507692307692308
12.21675066527757,0.3276923076923077
11.521781259036885,0.0
11.342751195596373,0.0
12.610393004426253,0.1565811965811966
12.865232578830565,0.025128205128205128
13.166870941350107,0.24461538461538465
14.914493406460085,0.245982905982906
15.557815036725069,0.3576068376068376
17.494713292291145,0.657948717948718
16.89588280458889,1.4974358974358974
12.461338500191053,1.5116239316239315
12.20310989714597,0.0
11.331438248313924,0.0
11.235688144871462,0.0
11.511351685502456,0.0
12.732678881506672,0.015726495726495728
14.10760302436765,1.5895726495726497
16.515678456636596,1.0056410256410255
18.580998644094187,0.44068376068376064
19.61122559263868,1.1170940170940171
18.18941297315745,2.3615384615384616
16.757002048392955,0.4492307692307692
14.584528983284688,0.0
12.834822473460223,0.7555555555555555
11.592371921236149,0.0
10.656618527932471,0.002905982905982906
10.454680091502947,0.0
10.598203545316556,0.10632478632478633
11.235688144871462,0.03299145299145299
11.762069006563726,0.7326495726495726
13.06034250435233,0.1694017094017094
13.703735646807404,0.18307692307692308
14.398627172664526,0.14717948717948715
13.703735646807404,0.0
